Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[1072]   0.0    0.00    0.00       4         std::__cxx11::list<pRPL::SubCellspace, std::allocator<pRPL::SubCellspace> >::list(std::__cxx11::list<pRPL::SubCellspace, std::allocator<pRPL::SubCellspace> > const&) [1072]
                0.00    0.00       4/4           std::__cxx11::_List_base<pRPL::SubCellspace, std::allocator<pRPL::SubCellspace> >::_M_get_Node_allocator() const [944]
                0.00    0.00       4/4           __gnu_cxx::__alloc_traits<std::allocator<std::_List_node<pRPL::SubCellspace> > >::_S_select_on_copy(std::allocator<std::_List_node<pRPL::SubCellspace> > const&) [905]
                0.00    0.00       4/4           std::__cxx11::_List_base<pRPL::SubCellspace, std::allocator<pRPL::SubCellspace> >::_List_base(std::allocator<std::_List_node<pRPL::SubCellspace> > const&) [1047]
                0.00    0.00       4/4           std::__cxx11::list<pRPL::SubCellspace, std::allocator<pRPL::SubCellspace> >::end() const [947]
                0.00    0.00       4/12          std::allocator<std::_List_node<pRPL::SubCellspace> >::~allocator() [469]
                0.00    0.00       4/4           std::__cxx11::list<pRPL::SubCellspace, std::allocator<pRPL::SubCellspace> >::begin() const [948]
                0.00    0.00       4/4           void std::__cxx11::list<pRPL::SubCellspace, std::allocator<pRPL::SubCellspace> >::_M_initialize_dispatch<std::_List_const_iterator<pRPL::SubCellspace> >(std::_List_const_iterator<pRPL::SubCellspace>, std::_List_const_iterator<pRPL::SubCellspace>, std::__false_type) [1067]
-----------------------------------------------
                0.00    0.00       4/4           void std::__cxx11::list<pRPL::CellspaceInfo, std::allocator<pRPL::CellspaceInfo> >::_M_insert<pRPL::CellspaceInfo>(std::_List_iterator<pRPL::CellspaceInfo>, pRPL::CellspaceInfo&&) [1076]
[1073]   0.0    0.00    0.00       4         std::_List_node<pRPL::CellspaceInfo>* std::__cxx11::list<pRPL::CellspaceInfo, std::allocator<pRPL::CellspaceInfo> >::_M_create_node<pRPL::CellspaceInfo>(pRPL::CellspaceInfo&&) [1073]
                0.00    0.00       4/4           std::__cxx11::_List_base<pRPL::CellspaceInfo, std::allocator<pRPL::CellspaceInfo> >::_M_get_node() [1051]
                0.00    0.00       4/8           std::__cxx11::_List_base<pRPL::CellspaceInfo, std::allocator<pRPL::CellspaceInfo> >::_M_get_Node_allocator() [670]
                0.00    0.00       4/4           std::__allocated_ptr<std::allocator<std::_List_node<pRPL::CellspaceInfo> > >::__allocated_ptr(std::allocator<std::_List_node<pRPL::CellspaceInfo> >&, std::_List_node<pRPL::CellspaceInfo>*) [986]
                0.00    0.00       4/16          pRPL::CellspaceInfo&& std::forward<pRPL::CellspaceInfo>(std::remove_reference<pRPL::CellspaceInfo>::type&) [399]
                0.00    0.00       4/12          std::_List_node<pRPL::CellspaceInfo>::_M_valptr() [472]
                0.00    0.00       4/4           void std::allocator_traits<std::allocator<std::_List_node<pRPL::CellspaceInfo> > >::construct<pRPL::CellspaceInfo, pRPL::CellspaceInfo>(std::allocator<std::_List_node<pRPL::CellspaceInfo> >&, pRPL::CellspaceInfo*, pRPL::CellspaceInfo&&) [1010]
                0.00    0.00       4/4           std::__allocated_ptr<std::allocator<std::_List_node<pRPL::CellspaceInfo> > >::operator=(decltype(nullptr)) [988]
                0.00    0.00       4/4           std::__allocated_ptr<std::allocator<std::_List_node<pRPL::CellspaceInfo> > >::~__allocated_ptr() [987]
-----------------------------------------------
                0.00    0.00       4/4           std::__cxx11::list<pRPL::CellspaceInfo, std::allocator<pRPL::CellspaceInfo> >::list(std::__cxx11::list<pRPL::CellspaceInfo, std::allocator<pRPL::CellspaceInfo> > const&) [1078]
[1074]   0.0    0.00    0.00       4         void std::__cxx11::list<pRPL::CellspaceInfo, std::allocator<pRPL::CellspaceInfo> >::_M_initialize_dispatch<std::_List_const_iterator<pRPL::CellspaceInfo> >(std::_List_const_iterator<pRPL::CellspaceInfo>, std::_List_const_iterator<pRPL::CellspaceInfo>, std::__false_type) [1074]
                0.00    0.00       4/4           std::_List_const_iterator<pRPL::CellspaceInfo>::operator!=(std::_List_const_iterator<pRPL::CellspaceInfo> const&) const [940]
-----------------------------------------------
                0.00    0.00       4/4           pRPL::Layer::addSubCellspace(int, double*) [859]
[1075]   0.0    0.00    0.00       4         std::__cxx11::list<pRPL::CellspaceInfo, std::allocator<pRPL::CellspaceInfo> >::back() [1075]
                0.00    0.00       4/8           std::__cxx11::list<pRPL::CellspaceInfo, std::allocator<pRPL::CellspaceInfo> >::end() [677]
                0.00    0.00       4/4           std::_List_iterator<pRPL::CellspaceInfo>::operator--() [980]
                0.00    0.00       4/4           std::_List_iterator<pRPL::CellspaceInfo>::operator*() const [935]
-----------------------------------------------
                0.00    0.00       4/4           std::__cxx11::list<pRPL::CellspaceInfo, std::allocator<pRPL::CellspaceInfo> >::push_back(pRPL::CellspaceInfo&&) [1077]
[1076]   0.0    0.00    0.00       4         void std::__cxx11::list<pRPL::CellspaceInfo, std::allocator<pRPL::CellspaceInfo> >::_M_insert<pRPL::CellspaceInfo>(std::_List_iterator<pRPL::CellspaceInfo>, pRPL::CellspaceInfo&&) [1076]
                0.00    0.00       4/16          pRPL::CellspaceInfo&& std::forward<pRPL::CellspaceInfo>(std::remove_reference<pRPL::CellspaceInfo>::type&) [399]
                0.00    0.00       4/4           std::_List_node<pRPL::CellspaceInfo>* std::__cxx11::list<pRPL::CellspaceInfo, std::allocator<pRPL::CellspaceInfo> >::_M_create_node<pRPL::CellspaceInfo>(pRPL::CellspaceInfo&&) [1073]
                0.00    0.00       4/4           std::__cxx11::_List_base<pRPL::CellspaceInfo, std::allocator<pRPL::CellspaceInfo> >::_M_inc_size(unsigned long) [1052]
-----------------------------------------------
                0.00    0.00       4/4           pRPL::Layer::addSubCellspace(int, double*) [859]
[1077]   0.0    0.00    0.00       4         std::__cxx11::list<pRPL::CellspaceInfo, std::allocator<pRPL::CellspaceInfo> >::push_back(pRPL::CellspaceInfo&&) [1077]
                0.00    0.00       4/4           std::remove_reference<pRPL::CellspaceInfo&>::type&& std::move<pRPL::CellspaceInfo&>(pRPL::CellspaceInfo&) [1132]
                0.00    0.00       4/8           std::__cxx11::list<pRPL::CellspaceInfo, std::allocator<pRPL::CellspaceInfo> >::end() [677]
                0.00    0.00       4/4           void std::__cxx11::list<pRPL::CellspaceInfo, std::allocator<pRPL::CellspaceInfo> >::_M_insert<pRPL::CellspaceInfo>(std::_List_iterator<pRPL::CellspaceInfo>, pRPL::CellspaceInfo&&) [1076]
-----------------------------------------------
                0.00    0.00       4/4           pRPL::Layer::Layer(pRPL::Layer const&) [862]
[1078]   0.0    0.00    0.00       4         std::__cxx11::list<pRPL::CellspaceInfo, std::allocator<pRPL::CellspaceInfo> >::list(std::__cxx11::list<pRPL::CellspaceInfo, std::allocator<pRPL::CellspaceInfo> > const&) [1078]
                0.00    0.00       4/4           std::__cxx11::_List_base<pRPL::CellspaceInfo, std::allocator<pRPL::CellspaceInfo> >::_M_get_Node_allocator() const [945]
                0.00    0.00       4/4           __gnu_cxx::__alloc_traits<std::allocator<std::_List_node<pRPL::CellspaceInfo> > >::_S_select_on_copy(std::allocator<std::_List_node<pRPL::CellspaceInfo> > const&) [906]
                0.00    0.00       4/4           std::__cxx11::_List_base<pRPL::CellspaceInfo, std::allocator<pRPL::CellspaceInfo> >::_List_base(std::allocator<std::_List_node<pRPL::CellspaceInfo> > const&) [1054]
                0.00    0.00       4/12          std::allocator<std::_List_node<pRPL::CellspaceInfo> >::~allocator() [470]
                0.00    0.00       4/4           std::__cxx11::list<pRPL::CellspaceInfo, std::allocator<pRPL::CellspaceInfo> >::end() const [949]
                0.00    0.00       4/4           std::__cxx11::list<pRPL::CellspaceInfo, std::allocator<pRPL::CellspaceInfo> >::begin() const [950]
                0.00    0.00       4/4           void std::__cxx11::list<pRPL::CellspaceInfo, std::allocator<pRPL::CellspaceInfo> >::_M_initialize_dispatch<std::_List_const_iterator<pRPL::CellspaceInfo> >(std::_List_const_iterator<pRPL::CellspaceInfo>, std::_List_const_iterator<pRPL::CellspaceInfo>, std::__false_type) [1074]
-----------------------------------------------
                0.00    0.00       4/4           pRPL::Layer::Layer(char const*) [861]
[1079]   0.0    0.00    0.00       4         std::__cxx11::list<pRPL::CellspaceInfo, std::allocator<pRPL::CellspaceInfo> >::list() [1079]
                0.00    0.00       4/4           std::__cxx11::_List_base<pRPL::CellspaceInfo, std::allocator<pRPL::CellspaceInfo> >::_List_base() [1055]
-----------------------------------------------
                0.00    0.00       4/4           void std::__cxx11::list<pRPL::SubCellspaceInfo, std::allocator<pRPL::SubCellspaceInfo> >::_M_insert<pRPL::SubCellspaceInfo>(std::_List_iterator<pRPL::SubCellspaceInfo>, pRPL::SubCellspaceInfo&&) [1083]
[1080]   0.0    0.00    0.00       4         std::_List_node<pRPL::SubCellspaceInfo>* std::__cxx11::list<pRPL::SubCellspaceInfo, std::allocator<pRPL::SubCellspaceInfo> >::_M_create_node<pRPL::SubCellspaceInfo>(pRPL::SubCellspaceInfo&&) [1080]
                0.00    0.00       4/4           std::__cxx11::_List_base<pRPL::SubCellspaceInfo, std::allocator<pRPL::SubCellspaceInfo> >::_M_get_node() [1058]
                0.00    0.00       4/8           std::__cxx11::_List_base<pRPL::SubCellspaceInfo, std::allocator<pRPL::SubCellspaceInfo> >::_M_get_Node_allocator() [673]
                0.00    0.00       4/16          pRPL::SubCellspaceInfo&& std::forward<pRPL::SubCellspaceInfo>(std::remove_reference<pRPL::SubCellspaceInfo>::type&) [400]
                0.00    0.00       4/4           std::__allocated_ptr<std::allocator<std::_List_node<pRPL::SubCellspaceInfo> > >::__allocated_ptr(std::allocator<std::_List_node<pRPL::SubCellspaceInfo> >&, std::_List_node<pRPL::SubCellspaceInfo>*) [989]
                0.00    0.00       4/16          std::_List_node<pRPL::SubCellspaceInfo>::_M_valptr() [385]
                0.00    0.00       4/4           void std::allocator_traits<std::allocator<std::_List_node<pRPL::SubCellspaceInfo> > >::construct<pRPL::SubCellspaceInfo, pRPL::SubCellspaceInfo>(std::allocator<std::_List_node<pRPL::SubCellspaceInfo> >&, pRPL::SubCellspaceInfo*, pRPL::SubCellspaceInfo&&) [1015]
                0.00    0.00       4/4           std::__allocated_ptr<std::allocator<std::_List_node<pRPL::SubCellspaceInfo> > >::operator=(decltype(nullptr)) [991]
                0.00    0.00       4/4           std::__allocated_ptr<std::allocator<std::_List_node<pRPL::SubCellspaceInfo> > >::~__allocated_ptr() [990]
-----------------------------------------------
                0.00    0.00       4/4           std::__cxx11::list<pRPL::SubCellspaceInfo, std::allocator<pRPL::SubCellspaceInfo> >::list(std::__cxx11::list<pRPL::SubCellspaceInfo, std::allocator<pRPL::SubCellspaceInfo> > const&) [1085]
[1081]   0.0    0.00    0.00       4         void std::__cxx11::list<pRPL::SubCellspaceInfo, std::allocator<pRPL::SubCellspaceInfo> >::_M_initialize_dispatch<std::_List_const_iterator<pRPL::SubCellspaceInfo> >(std::_List_const_iterator<pRPL::SubCellspaceInfo>, std::_List_const_iterator<pRPL::SubCellspaceInfo>, std::__false_type) [1081]
                0.00    0.00       4/6           std::_List_const_iterator<pRPL::SubCellspaceInfo>::operator!=(std::_List_const_iterator<pRPL::SubCellspaceInfo> const&) const [747]
-----------------------------------------------
                0.00    0.00       4/4           pRPL::Layer::subCellspaceInfo_glbID(int, bool) [860]
[1082]   0.0    0.00    0.00       4         std::__cxx11::list<pRPL::SubCellspaceInfo, std::allocator<pRPL::SubCellspaceInfo> >::begin() [1082]
                0.00    0.00       4/12          std::_List_iterator<pRPL::SubCellspaceInfo>::_List_iterator(std::__detail::_List_node_base*) [473]
-----------------------------------------------
                0.00    0.00       4/4           std::__cxx11::list<pRPL::SubCellspaceInfo, std::allocator<pRPL::SubCellspaceInfo> >::push_back(pRPL::SubCellspaceInfo&&) [1084]
[1083]   0.0    0.00    0.00       4         void std::__cxx11::list<pRPL::SubCellspaceInfo, std::allocator<pRPL::SubCellspaceInfo> >::_M_insert<pRPL::SubCellspaceInfo>(std::_List_iterator<pRPL::SubCellspaceInfo>, pRPL::SubCellspaceInfo&&) [1083]
                0.00    0.00       4/16          pRPL::SubCellspaceInfo&& std::forward<pRPL::SubCellspaceInfo>(std::remove_reference<pRPL::SubCellspaceInfo>::type&) [400]
                0.00    0.00       4/4           std::_List_node<pRPL::SubCellspaceInfo>* std::__cxx11::list<pRPL::SubCellspaceInfo, std::allocator<pRPL::SubCellspaceInfo> >::_M_create_node<pRPL::SubCellspaceInfo>(pRPL::SubCellspaceInfo&&) [1080]
                0.00    0.00       4/4           std::__cxx11::_List_base<pRPL::SubCellspaceInfo, std::allocator<pRPL::SubCellspaceInfo> >::_M_inc_size(unsigned long) [1059]
-----------------------------------------------
                0.00    0.00       1/4           pRPL::SmplDcmp::rowDcmp(std::__cxx11::list<pRPL::SubCellspaceInfo, std::allocator<pRPL::SubCellspaceInfo> >&, pRPL::SpaceDims const&, int, pRPL::Neighborhood const*) const [1989]
                0.00    0.00       3/4           pRPL::Layer::copyDcmp(pRPL::Layer const*) [1186]
[1084]   0.0    0.00    0.00       4         std::__cxx11::list<pRPL::SubCellspaceInfo, std::allocator<pRPL::SubCellspaceInfo> >::push_back(pRPL::SubCellspaceInfo&&) [1084]
                0.00    0.00       4/4           std::remove_reference<pRPL::SubCellspaceInfo&>::type&& std::move<pRPL::SubCellspaceInfo&>(pRPL::SubCellspaceInfo&) [1133]
                0.00    0.00       4/8           std::__cxx11::list<pRPL::SubCellspaceInfo, std::allocator<pRPL::SubCellspaceInfo> >::end() [679]
                0.00    0.00       4/4           void std::__cxx11::list<pRPL::SubCellspaceInfo, std::allocator<pRPL::SubCellspaceInfo> >::_M_insert<pRPL::SubCellspaceInfo>(std::_List_iterator<pRPL::SubCellspaceInfo>, pRPL::SubCellspaceInfo&&) [1083]
-----------------------------------------------
                0.00    0.00       4/4           pRPL::Layer::Layer(pRPL::Layer const&) [862]
[1085]   0.0    0.00    0.00       4         std::__cxx11::list<pRPL::SubCellspaceInfo, std::allocator<pRPL::SubCellspaceInfo> >::list(std::__cxx11::list<pRPL::SubCellspaceInfo, std::allocator<pRPL::SubCellspaceInfo> > const&) [1085]
                0.00    0.00       4/4           std::__cxx11::_List_base<pRPL::SubCellspaceInfo, std::allocator<pRPL::SubCellspaceInfo> >::_M_get_Node_allocator() const [946]
                0.00    0.00       4/4           __gnu_cxx::__alloc_traits<std::allocator<std::_List_node<pRPL::SubCellspaceInfo> > >::_S_select_on_copy(std::allocator<std::_List_node<pRPL::SubCellspaceInfo> > const&) [907]
                0.00    0.00       4/12          std::allocator<std::_List_node<pRPL::SubCellspaceInfo> >::~allocator() [471]
                0.00    0.00       4/4           std::__cxx11::_List_base<pRPL::SubCellspaceInfo, std::allocator<pRPL::SubCellspaceInfo> >::_List_base(std::allocator<std::_List_node<pRPL::SubCellspaceInfo> > const&) [1061]
                0.00    0.00       4/6           std::__cxx11::list<pRPL::SubCellspaceInfo, std::allocator<pRPL::SubCellspaceInfo> >::end() const [751]
                0.00    0.00       4/8           std::__cxx11::list<pRPL::SubCellspaceInfo, std::allocator<pRPL::SubCellspaceInfo> >::begin() const [610]
                0.00    0.00       4/4           void std::__cxx11::list<pRPL::SubCellspaceInfo, std::allocator<pRPL::SubCellspaceInfo> >::_M_initialize_dispatch<std::_List_const_iterator<pRPL::SubCellspaceInfo> >(std::_List_const_iterator<pRPL::SubCellspaceInfo>, std::_List_const_iterator<pRPL::SubCellspaceInfo>, std::__false_type) [1081]
-----------------------------------------------
                0.00    0.00       4/4           pRPL::Layer::Layer(char const*) [861]
[1086]   0.0    0.00    0.00       4         std::__cxx11::list<pRPL::SubCellspaceInfo, std::allocator<pRPL::SubCellspaceInfo> >::list() [1086]
                0.00    0.00       4/4           std::__cxx11::_List_base<pRPL::SubCellspaceInfo, std::allocator<pRPL::SubCellspaceInfo> >::_List_base() [1062]
-----------------------------------------------
                0.00    0.00       4/4           void std::__cxx11::list<pRPL::Layer, std::allocator<pRPL::Layer> >::_M_insert<pRPL::Layer>(std::_List_iterator<pRPL::Layer>, pRPL::Layer&&) [1089]
[1087]   0.0    0.00    0.00       4         std::_List_node<pRPL::Layer>* std::__cxx11::list<pRPL::Layer, std::allocator<pRPL::Layer> >::_M_create_node<pRPL::Layer>(pRPL::Layer&&) [1087]
                0.00    0.00       4/4           std::__cxx11::_List_base<pRPL::Layer, std::allocator<pRPL::Layer> >::_M_get_node() [1063]
                0.00    0.00       4/8           std::__cxx11::_List_base<pRPL::Layer, std::allocator<pRPL::Layer> >::_M_get_Node_allocator() [675]
                0.00    0.00       4/16          pRPL::Layer&& std::forward<pRPL::Layer>(std::remove_reference<pRPL::Layer>::type&) [401]
                0.00    0.00       4/4           std::__allocated_ptr<std::allocator<std::_List_node<pRPL::Layer> > >::__allocated_ptr(std::allocator<std::_List_node<pRPL::Layer> >&, std::_List_node<pRPL::Layer>*) [992]
                0.00    0.00       4/118         std::_List_node<pRPL::Layer>::_M_valptr() [46]
                0.00    0.00       4/4           void std::allocator_traits<std::allocator<std::_List_node<pRPL::Layer> > >::construct<pRPL::Layer, pRPL::Layer>(std::allocator<std::_List_node<pRPL::Layer> >&, pRPL::Layer*, pRPL::Layer&&) [1019]
                0.00    0.00       4/4           std::__allocated_ptr<std::allocator<std::_List_node<pRPL::Layer> > >::operator=(decltype(nullptr)) [994]
                0.00    0.00       4/4           std::__allocated_ptr<std::allocator<std::_List_node<pRPL::Layer> > >::~__allocated_ptr() [993]
-----------------------------------------------
                0.00    0.00       4/4           pRPL::DataManager::addLayer(char const*) [854]
[1088]   0.0    0.00    0.00       4         std::__cxx11::list<pRPL::Layer, std::allocator<pRPL::Layer> >::back() [1088]
                0.00    0.00       4/93          std::__cxx11::list<pRPL::Layer, std::allocator<pRPL::Layer> >::end() [60]
                0.00    0.00       4/4           std::_List_iterator<pRPL::Layer>::operator--() [981]
                0.00    0.00       4/26          std::_List_iterator<pRPL::Layer>::operator*() const [240]
-----------------------------------------------
                0.00    0.00       4/4           std::__cxx11::list<pRPL::Layer, std::allocator<pRPL::Layer> >::push_back(pRPL::Layer&&) [1090]
[1089]   0.0    0.00    0.00       4         void std::__cxx11::list<pRPL::Layer, std::allocator<pRPL::Layer> >::_M_insert<pRPL::Layer>(std::_List_iterator<pRPL::Layer>, pRPL::Layer&&) [1089]
                0.00    0.00       4/16          pRPL::Layer&& std::forward<pRPL::Layer>(std::remove_reference<pRPL::Layer>::type&) [401]
                0.00    0.00       4/4           std::_List_node<pRPL::Layer>* std::__cxx11::list<pRPL::Layer, std::allocator<pRPL::Layer> >::_M_create_node<pRPL::Layer>(pRPL::Layer&&) [1087]
                0.00    0.00       4/4           std::__cxx11::_List_base<pRPL::Layer, std::allocator<pRPL::Layer> >::_M_inc_size(unsigned long) [1064]
-----------------------------------------------
                0.00    0.00       4/4           pRPL::DataManager::addLayer(char const*) [854]
[1090]   0.0    0.00    0.00       4         std::__cxx11::list<pRPL::Layer, std::allocator<pRPL::Layer> >::push_back(pRPL::Layer&&) [1090]
                0.00    0.00       4/4           std::remove_reference<pRPL::Layer&>::type&& std::move<pRPL::Layer&>(pRPL::Layer&) [1134]
                0.00    0.00       4/93          std::__cxx11::list<pRPL::Layer, std::allocator<pRPL::Layer> >::end() [60]
                0.00    0.00       4/4           void std::__cxx11::list<pRPL::Layer, std::allocator<pRPL::Layer> >::_M_insert<pRPL::Layer>(std::_List_iterator<pRPL::Layer>, pRPL::Layer&&) [1089]
-----------------------------------------------
                0.00    0.00       4/4           std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> >* std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> > >::_M_create_node<std::piecewise_construct_t const&, std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&>&&, std::tuple<>&&) [1096]
[1091]   0.0    0.00    0.00       4         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> > >::_M_get_node() [1091]
                0.00    0.00       4/16          std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> > >::_M_get_Node_allocator() [395]
                0.00    0.00       4/4           std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> > > >::allocate(std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> > >&, unsigned long) [1023]
-----------------------------------------------
                0.00    0.00       4/4           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> > >::_M_drop_node(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> >*) [1094]
[1092]   0.0    0.00    0.00       4         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> > >::_M_put_node(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> >*) [1092]
                0.00    0.00       4/16          std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> > >::_M_get_Node_allocator() [395]
                0.00    0.00       4/4           std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> > > >::deallocate(std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> > >&, std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> >*, unsigned long) [1021]
-----------------------------------------------
                0.00    0.00       4/4           std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, pRPL::Cellspace*, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> > >::lower_bound(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1029]
[1093]   0.0    0.00    0.00       4         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> > >::lower_bound(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1093]
                0.00    0.00       4/41          std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> > >::_M_end() [165]
                0.00    0.00       4/36          std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> > >::_M_begin() [189]
                0.00    0.00       4/33          std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, pRPL::Cellspace*> >*, std::_Rb_tree_node_base*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [205]
-----------------------------------------------
